season,daynum,wteamname,wseed,wseed_orig,wteamid,wscore,lteamname,lseed,lseed_org,lteamid,lscore,wloc,numot,point_spread,total_games,round,round_order
1988,144,Kansas St,4,X04,1243,73,Purdue,1,X01,1345,70,N,0,3,63,Sweet 16,Sweet 16
1988,144,North Carolina,2,Z02,1314,78,Michigan,3,Z03,1276,69,N,0,9,63,Sweet 16,Sweet 16
1988,144,Arizona,1,Z01,1112,99,Iowa,5,Z05,1234,79,N,0,20,63,Sweet 16,Sweet 16
1988,145,Oklahoma,1,Y01,1328,78,Villanova,6,Y06,1437,59,N,0,19,63,Elite Eight,Elite Eight
1988,145,Duke,2,W02,1181,63,Temple,1,W01,1396,53,N,0,10,63,Elite Eight,Elite Eight
1988,146,Kansas,6,X06,1242,71,Kansas St,4,X04,1243,58,N,0,13,63,Elite Eight,Elite Eight
1988,146,Arizona,1,Z01,1112,70,North Carolina,2,Z02,1314,52,N,0,18,63,Elite Eight,Elite Eight
1988,152,Kansas,6,X06,1242,66,Duke,2,W02,1181,59,N,0,7,63,Final Four,Final Four
1988,152,Oklahoma,1,Y01,1328,86,Arizona,1,Z01,1112,78,N,0,8,63,Final Four,Final Four
1988,154,Kansas,6,X06,1242,83,Oklahoma,1,Y01,1328,79,N,0,4,63,Championship,Championship
1989,136,Illinois,1,Y01,1228,77,McNeese St,16,Y16,1270,71,N,0,6,63,Round of 64,Round of 64
1989,136,Oklahoma,1,Z01,1328,72,ETSU,16,Z16,1190,71,N,0,1,63,Round of 64,Round of 64
1989,136,Ball St,9,Y09,1123,68,Pittsburgh,8,Y08,1338,64,N,0,4,63,Round of 64,Round of 64
1989,136,Arkansas,5,Y05,1116,120,Loy Marymount,12,Y12,1258,101,N,0,19,63,Round of 64,Round of 64
1989,136,MTSU,13,Z13,1292,97,Florida St,4,Z04,1199,83,N,0,14,63,Round of 64,Round of 64
1989,136,Siena,14,W14,1373,80,Stanford,3,W03,1390,78,N,0,2,63,Round of 64,Round of 64
1989,136,DePaul,12,X12,1177,66,Memphis,5,X05,1272,63,N,0,3,63,Round of 64,Round of 64
1989,136,UNLV,4,X04,1424,68,Idaho,13,X13,1225,56,N,0,12,63,Round of 64,Round of 64
1989,136,Duke,2,W02,1181,90,S Carolina St,15,W15,1354,69,N,0,21,63,Round of 64,Round of 64
1989,136,Clemson,9,X09,1155,83,St Mary's CA,8,X08,1388,70,N,0,13,63,Round of 64,Round of 64
1989,136,Arizona,1,X01,1112,94,Robert Morris,16,X16,1352,60,N,0,34,63,Round of 64,Round of 64
1989,136,Louisiana Tech,9,Z09,1256,83,La Salle,8,Z08,1247,74,N,0,9,63,Round of 64,Round of 64
1989,136,Louisville,4,Y04,1257,76,Ark Little Rock,13,Y13,1114,71,N,0,5,63,Round of 64,Round of 64
1989,136,Virginia,5,Z05,1438,100,Providence,12,Z12,1344,97,N,0,3,63,Round of 64,Round of 64
1989,136,Minnesota,11,W11,1278,86,Kansas St,6,W06,1243,75,N,0,11,63,Round of 64,Round of 64
1989,136,West Virginia,7,W07,1452,84,Tennessee,10,W10,1397,68,N,0,16,63,Round of 64,Round of 64
1989,137,Michigan,3,Z03,1276,92,Xavier,14,Z14,1462,87,N,0,5,63,Round of 64,Round of 64
1989,137,Georgetown,1,W01,1207,50,Princeton,16,W16,1343,49,N,0,1,63,Round of 64,Round of 64
1989,137,Notre Dame,9,W09,1323,81,Vanderbilt,8,W08,1435,65,N,0,16,63,Round of 64,Round of 64
1989,137,Iowa,4,W04,1234,87,Rutgers,13,W13,1353,73,N,0,14,63,Round of 64,Round of 64
1989,137,Texas,11,Y11,1400,76,Georgia Tech,6,Y06,1210,70,N,0,6,63,Round of 64,Round of 64
1989,137,Seton Hall,3,X03,1371,60,Missouri St,14,X14,1283,51,N,0,9,63,Round of 64,Round of 64
1989,137,Missouri,3,Y03,1281,85,Creighton,14,Y14,1166,69,N,0,16,63,Round of 64,Round of 64
1989,137,South Alabama,11,Z11,1375,86,Alabama,6,Z06,1104,84,N,0,2,63,Round of 64,Round of 64
1989,137,Syracuse,2,Y02,1393,104,Bucknell,15,Y15,1137,81,N,0,23,63,Round of 64,Round of 64
1989,137,Indiana,2,X02,1231,99,George Mason,15,X15,1206,85,N,0,14,63,Round of 64,Round of 64
1989,137,UCLA,7,Z07,1417,84,Iowa St,10,Z10,1235,74,N,0,10,63,Round of 64,Round of 64
1989,137,Colorado St,10,Y10,1161,68,Florida,7,Y07,1196,46,N,0,22,63,Round of 64,Round of 64
1989,137,NC State,5,W05,1301,81,South Carolina,12,W12,1376,66,N,0,15,63,Round of 64,Round of 64
1989,137,North Carolina,2,Z02,1314,93,Southern Univ,15,Z15,1380,79,N,0,14,63,Round of 64,Round of 64
1989,137,Evansville,11,X11,1191,94,Oregon St,6,X06,1333,90,N,1,4,63,Round of 64,Round of 64
1989,137,UTEP,7,X07,1431,85,LSU,10,X10,1261,74,N,0,11,63,Round of 64,Round of 64
1989,138,Virginia,5,Z05,1438,104,MTSU,13,Z13,1292,88,N,0,16,63,Round of 32,Round of 32
1989,138,Minnesota,11,W11,1278,80,Siena,14,W14,1373,67,N,0,13,63,Round of 32,Round of 32
1989,138,UNLV,4,X04,1424,85,DePaul,12,X12,1177,70,N,0,15,63,Round of 32,Round of 32
1989,138,Illinois,1,Y01,1228,72,Ball St,9,Y09,1123,60,N,0,12,63,Round of 32,Round of 32
1989,138,Duke,2,W02,1181,70,West Virginia,7,W07,1452,63,N,0,7,63,Round of 32,Round of 32
1989,138,Louisville,4,Y04,1257,93,Arkansas,5,Y05,1116,84,N,0,9,63,Round of 32,Round of 32
1989,138,Arizona,1,X01,1112,94,Clemson,9,X09,1155,68,N,0,26,63,Round of 32,Round of 32
1989,138,Oklahoma,1,Z01,1328,124,Louisiana Tech,9,Z09,1256,81,N,0,43,63,Round of 32,Round of 32
1989,139,Indiana,2,X02,1231,92,UTEP,7,X07,1431,69,N,0,23,63,Round of 32,Round of 32
1989,139,Georgetown,1,W01,1207,81,Notre Dame,9,W09,1323,74,N,0,7,63,Round of 32,Round of 32
1989,139,NC State,5,W05,1301,102,Iowa,4,W04,1234,96,N,1,6,63,Round of 32,Round of 32
1989,139,Michigan,3,Z03,1276,91,South Alabama,11,Z11,1375,82,N,0,9,63,Round of 32,Round of 32
1989,139,Seton Hall,3,X03,1371,87,Evansville,11,X11,1191,73,N,0,14,63,Round of 32,Round of 32
1989,139,Missouri,3,Y03,1281,108,Texas,11,Y11,1400,89,N,0,19,63,Round of 32,Round of 32
1989,139,North Carolina,2,Z02,1314,88,UCLA,7,Z07,1417,81,N,0,7,63,Round of 32,Round of 32
1989,139,Syracuse,2,Y02,1393,65,Colorado St,10,Y10,1161,50,N,0,15,63,Round of 32,Round of 32
1989,143,UNLV,4,X04,1424,68,Arizona,1,X01,1112,67,N,0,1,63,Sweet 16,Sweet 16
1989,143,Michigan,3,Z03,1276,92,North Carolina,2,Z02,1314,87,N,0,5,63,Sweet 16,Sweet 16
1989,143,Virginia,5,Z05,1438,86,Oklahoma,1,Z01,1328,80,N,0,6,63,Sweet 16,Sweet 16
1989,143,Seton Hall,3,X03,1371,78,Indiana,2,X02,1231,65,N,0,13,63,Sweet 16,Sweet 16
1989,144,Georgetown,1,W01,1207,69,NC State,5,W05,1301,61,N,0,8,63,Sweet 16,Sweet 16
1989,144,Illinois,1,Y01,1228,83,Louisville,4,Y04,1257,69,N,0,14,63,Sweet 16,Sweet 16
1989,144,Duke,2,W02,1181,87,Minnesota,11,W11,1278,70,N,0,17,63,Sweet 16,Sweet 16
1989,144,Syracuse,2,Y02,1393,83,Missouri,3,Y03,1281,80,N,0,3,63,Sweet 16,Sweet 16
1989,145,Seton Hall,3,X03,1371,84,UNLV,4,X04,1424,61,N,0,23,63,Elite Eight,Elite Eight
1989,145,Michigan,3,Z03,1276,102,Virginia,5,Z05,1438,65,N,0,37,63,Elite Eight,Elite Eight
1989,146,Illinois,1,Y01,1228,89,Syracuse,2,Y02,1393,86,N,0,3,63,Elite Eight,Elite Eight
1989,146,Duke,2,W02,1181,85,Georgetown,1,W01,1207,77,N,0,8,63,Elite Eight,Elite Eight
1989,152,Michigan,3,Z03,1276,83,Illinois,1,Y01,1228,81,N,0,2,63,Final Four,Final Four
1989,152,Seton Hall,3,X03,1371,95,Duke,2,W02,1181,78,N,0,17,63,Final Four,Final Four
1989,154,Michigan,3,Z03,1276,80,Seton Hall,3,X03,1371,79,N,1,1,63,Championship,Championship
1990,136,LSU,5,Y05,1261,70,Villanova,12,Y12,1437,63,N,0,7,63,Round of 64,Round of 64
1990,136,Oklahoma,1,X01,1328,77,Towson,16,X16,1406,68,N,0,9,63,Round of 64,Round of 64
1990,136,Michigan St,1,Y01,1277,75,Murray St,16,Y16,1293,71,N,1,4,63,Round of 64,Round of 64
1990,136,UC Santa Barbara,9,Y09,1364,70,Houston,8,Y08,1222,66,N,0,4,63,Round of 64,Round of 64
1990,136,Georgia Tech,4,Y04,1210,99,ETSU,13,Y13,1190,83,N,0,16,63,Round of 64,Round of 64
1990,136,Ohio St,8,Z08,1326,84,Providence,9,Z09,1344,83,N,1,1,63,Round of 64,Round of 64
1990,136,North Carolina,8,X08,1314,83,Missouri St,9,X09,1283,70,N,0,13,63,Round of 64,Round of 64
1990,136,La Salle,4,W04,1247,79,Southern Miss,13,W13,1379,63,N,0,16,63,Round of 64,Round of 64
1990,136,Dayton,12,X12,1173,88,Illinois,5,X05,1228,86,N,0,2,63,Round of 64,Round of 64
1990,136,UNLV,1,Z01,1424,102,Ark Little Rock,16,Z16,1114,72,N,0,30,63,Round of 64,Round of 64
1990,136,Louisville,4,Z04,1257,78,Idaho,13,Z13,1225,59,N,0,19,63,Round of 64,Round of 64
1990,136,Arkansas,4,X04,1116,68,Princeton,13,X13,1343,64,N,0,4,63,Round of 64,Round of 64
1990,136,California,9,W09,1143,65,Indiana,8,W08,1231,63,N,0,2,63,Round of 64,Round of 64
1990,136,Connecticut,1,W01,1163,76,Boston Univ,16,W16,1131,52,N,0,24,63,Round of 64,Round of 64
1990,136,Clemson,5,W05,1155,49,BYU,12,W12,1140,47,N,0,2,63,Round of 64,Round of 64
1990,136,Ball St,12,Z12,1123,54,Oregon St,5,Z05,1333,53,N,0,1,63,Round of 64,Round of 64
1990,137,Minnesota,6,Y06,1278,64,UTEP,11,Y11,1431,61,N,1,3,63,Round of 64,Round of 64
1990,137,St John's,6,W06,1385,81,Temple,11,W11,1396,65,N,0,16,63,Round of 64,Round of 64
1990,137,Kansas,2,W02,1242,79,Robert Morris,15,W15,1352,71,N,0,8,63,Round of 64,Round of 64
1990,137,Virginia,7,Y07,1438,75,Notre Dame,10,Y10,1323,67,N,0,8,63,Round of 64,Round of 64
1990,137,Georgetown,3,X03,1207,70,TX Southern,14,X14,1411,52,N,0,18,63,Round of 64,Round of 64
1990,137,UCLA,7,W07,1417,68,UAB,10,W10,1412,56,N,0,12,63,Round of 64,Round of 64
1990,137,Texas,10,X10,1400,100,Georgia,7,X07,1208,88,N,0,12,63,Round of 64,Round of 64
1990,137,Xavier,6,X06,1462,87,Kansas St,11,X11,1243,79,N,0,8,63,Round of 64,Round of 64
1990,137,Loy Marymount,11,Z11,1258,111,New Mexico St,6,Z06,1308,92,N,0,19,63,Round of 64,Round of 64
1990,137,Duke,3,W03,1181,81,Richmond,14,W14,1350,46,N,0,35,63,Round of 64,Round of 64
1990,137,Syracuse,2,Y02,1393,70,Coppin St,15,Y15,1164,48,N,0,22,63,Round of 64,Round of 64
1990,137,Purdue,2,X02,1345,75,ULM,15,X15,1419,63,N,0,12,63,Round of 64,Round of 64
1990,137,Northern Iowa,14,Y14,1320,74,Missouri,3,Y03,1281,71,N,0,3,63,Round of 64,Round of 64
1990,137,Michigan,3,Z03,1276,76,Illinois St,14,Z14,1229,70,N,0,6,63,Round of 64,Round of 64
1990,137,Alabama,7,Z07,1104,71,Colorado St,10,Z10,1161,54,N,0,17,63,Round of 64,Round of 64
1990,137,Arizona,2,Z02,1112,79,South Florida,15,Z15,1378,67,N,0,12,63,Round of 64,Round of 64
1990,138,North Carolina,8,X08,1314,79,Oklahoma,1,X01,1328,77,N,0,2,63,Round of 32,Round of 32
1990,138,Arkansas,4,X04,1116,86,Dayton,12,X12,1173,84,N,0,2,63,Round of 32,Round of 32
1990,138,Ball St,12,Z12,1123,62,Louisville,4,Z04,1257,60,N,0,2,63,Round of 32,Round of 32
1990,138,UNLV,1,Z01,1424,76,Ohio St,8,Z08,1326,65,N,0,11,63,Round of 32,Round of 32
1990,138,Michigan St,1,Y01,1277,62,UC Santa Barbara,9,Y09,1364,58,N,0,4,63,Round of 32,Round of 32
1990,138,Georgia Tech,4,Y04,1210,94,LSU,5,Y05,1261,91,N,0,3,63,Round of 32,Round of 32
1990,138,Clemson,5,W05,1155,79,La Salle,4,W04,1247,75,N,0,4,63,Round of 32,Round of 32
1990,138,Connecticut,1,W01,1163,74,California,9,W09,1143,54,N,0,20,63,Round of 32,Round of 32
1990,139,Syracuse,2,Y02,1393,63,Virginia,7,Y07,1438,61,N,0,2,63,Round of 32,Round of 32
1990,139,Minnesota,6,Y06,1278,81,Northern Iowa,14,Y14,1320,78,N,0,3,63,Round of 32,Round of 32
1990,139,Alabama,7,Z07,1104,77,Arizona,2,Z02,1112,55,N,0,22,63,Round of 32,Round of 32
1990,139,Texas,10,X10,1400,73,Purdue,2,X02,1345,72,N,0,1,63,Round of 32,Round of 32
1990,139,UCLA,7,W07,1417,71,Kansas,2,W02,1242,70,N,0,1,63,Round of 32,Round of 32
1990,139,Xavier,6,X06,1462,74,Georgetown,3,X03,1207,71,N,0,3,63,Round of 32,Round of 32
1990,139,Loy Marymount,11,Z11,1258,149,Michigan,3,Z03,1276,115,N,0,34,63,Round of 32,Round of 32
1990,139,Duke,3,W03,1181,76,St John's,6,W06,1385,72,N,0,4,63,Round of 32,Round of 32
1990,143,Texas,10,X10,1400,102,Xavier,6,X06,1462,89,N,0,13,63,Sweet 16,Sweet 16
1990,143,Connecticut,1,W01,1163,71,Clemson,5,W05,1155,70,N,0,1,63,Sweet 16,Sweet 16
1990,143,Duke,3,W03,1181,90,UCLA,7,W07,1417,81,N,0,9,63,Sweet 16,Sweet 16
1990,143,Arkansas,4,X04,1116,96,North Carolina,8,X08,1314,73,N,0,23,63,Sweet 16,Sweet 16
1990,144,Georgia Tech,4,Y04,1210,81,Michigan St,1,Y01,1277,80,N,1,1,63,Sweet 16,Sweet 16
1990,144,Minnesota,6,Y06,1278,82,Syracuse,2,Y02,1393,75,N,0,7,63,Sweet 16,Sweet 16
1990,144,Loy Marymount,11,Z11,1258,62,Alabama,7,Z07,1104,60,N,0,2,63,Sweet 16,Sweet 16
1990,144,UNLV,1,Z01,1424,69,Ball St,12,Z12,1123,67,N,0,2,63,Sweet 16,Sweet 16
1990,145,Arkansas,4,X04,1116,88,Texas,10,X10,1400,85,N,0,3,63,Elite Eight,Elite Eight
1990,145,Duke,3,W03,1181,79,Connecticut,1,W01,1163,78,N,1,1,63,Elite Eight,Elite Eight
1990,146,Georgia Tech,4,Y04,1210,93,Minnesota,6,Y06,1278,91,N,0,2,63,Elite Eight,Elite Eight
1990,146,UNLV,1,Z01,1424,131,Loy Marymount,11,Z11,1258,101,N,0,30,63,Elite Eight,Elite Eight
1990,152,Duke,3,W03,1181,97,Arkansas,4,X04,1116,83,N,0,14,63,Final Four,Final Four
1990,152,UNLV,1,Z01,1424,90,Georgia Tech,4,Y04,1210,81,N,0,9,63,Final Four,Final Four
1990,154,UNLV,1,Z01,1424,103,Duke,3,W03,1181,73,N,0,30,63,Championship,Championship
1991,136,Richmond,15,W15,1350,73,Syracuse,2,W02,1393,69,N,0,4,63,Round of 64,Round of 64
1991,136,Connecticut,11,Y11,1163,79,LSU,6,Y06,1261,62,N,0,17,63,Round of 64,Round of 64
1991,136,Indiana,2,X02,1231,79,Coastal Car,15,X15,1157,69,N,0,10,63,Round of 64,Round of 64
1991,136,Xavier,14,Y14,1462,89,Nebraska,3,Y03,1304,84,N,0,5,63,Round of 64,Round of 64
1991,136,Oklahoma St,3,W03,1329,67,New Mexico,14,W14,1307,54,N,0,13,63,Round of 64,Round of 64
1991,136,Seton Hall,3,Z03,1371,71,Pepperdine,14,Z14,1337,51,N,0,20,63,Round of 64,Round of 64
1991,136,BYU,10,Z10,1140,61,Virginia,7,Z07,1438,48,N,0,13,63,Round of 64,Round of 64
1991,136,Arizona,2,Z02,1112,93,St Francis PA,15,Z15,1384,80,N,0,13,63,Round of 64,Round of 64
1991,136,Kansas,3,X03,1242,55,New Orleans,14,X14,1309,49,N,0,6,63,Round of 64,Round of 64
1991,136,Temple,10,W10,1396,80,Purdue,7,W07,1345,63,N,0,17,63,Round of 64,Round of 64
1991,136,Creighton,11,Z11,1166,64,New Mexico St,6,Z06,1308,56,N,0,8,63,Round of 64,Round of 64
1991,136,Iowa,7,Y07,1234,76,ETSU,10,Y10,1190,73,N,0,3,63,Round of 64,Round of 64
1991,136,NC State,6,W06,1301,114,Southern Miss,11,W11,1379,85,N,0,29,63,Round of 64,Round of 64
1991,136,Florida St,7,X07,1199,75,USC,10,X10,1425,72,N,0,3,63,Round of 64,Round of 64
1991,136,Duke,2,Y02,1181,102,ULM,15,Y15,1419,73,N,0,29,63,Round of 64,Round of 64
1991,136,Pittsburgh,6,X06,1338,76,Georgia,11,X11,1208,68,N,1,8,63,Round of 64,Round of 64
1991,137,Texas,5,Y05,1400,73,St Peter's,12,Y12,1389,65,N,0,8,63,Round of 64,Round of 64
1991,137,Utah,4,Z04,1428,82,South Alabama,13,Z13,1375,72,N,0,10,63,Round of 64,Round of 64
1991,137,Villanova,9,W09,1437,50,Princeton,8,W08,1343,48,N,0,2,63,Round of 64,Round of 64
1991,137,Alabama,4,X04,1104,89,Murray St,13,X13,1293,79,N,0,10,63,Round of 64,Round of 64
1991,137,Wake Forest,5,X05,1448,71,Louisiana Tech,12,X12,1256,65,N,0,6,63,Round of 64,Round of 64
1991,137,Arizona St,8,X08,1113,79,Rutgers,9,X09,1353,76,N,0,3,63,Round of 64,Round of 64
1991,137,Georgia Tech,8,Y08,1210,87,DePaul,9,Y09,1177,70,N,0,17,63,Round of 64,Round of 64
1991,137,Michigan St,5,Z05,1277,60,WI Green Bay,12,Z12,1453,58,N,0,2,63,Round of 64,Round of 64
1991,137,St John's,4,Y04,1385,75,N Illinois,13,Y13,1296,68,N,0,7,63,Round of 64,Round of 64
1991,137,Penn St,13,W13,1336,74,UCLA,4,W04,1417,69,N,0,5,63,Round of 64,Round of 64
1991,137,Georgetown,8,Z08,1207,70,Vanderbilt,9,Z09,1435,60,N,0,10,63,Round of 64,Round of 64
1991,137,UNLV,1,Z01,1424,99,Montana,16,Z16,1285,65,N,0,34,63,Round of 64,Round of 64
1991,137,E Michigan,12,W12,1185,76,Mississippi St,5,W05,1280,56,N,0,20,63,Round of 64,Round of 64
1991,137,Ohio St,1,Y01,1326,97,Towson,16,Y16,1406,86,N,0,11,63,Round of 64,Round of 64
1991,137,Arkansas,1,X01,1116,117,Georgia St,16,X16,1209,76,N,0,41,63,Round of 64,Round of 64
1991,137,North Carolina,1,W01,1314,101,Northeastern,16,W16,1318,66,N,0,35,63,Round of 64,Round of 64
1991,138,Temple,10,W10,1396,77,Richmond,15,W15,1350,64,N,0,13,63,Round of 32,Round of 32
1991,138,Indiana,2,X02,1231,82,Florida St,7,X07,1199,60,N,0,22,63,Round of 32,Round of 32
1991,138,Seton Hall,3,Z03,1371,81,Creighton,11,Z11,1166,69,N,0,12,63,Round of 32,Round of 32
1991,138,Oklahoma St,3,W03,1329,73,NC State,6,W06,1301,64,N,0,9,63,Round of 32,Round of 32
1991,138,Arizona,2,Z02,1112,76,BYU,10,Z10,1140,61,N,0,15,63,Round of 32,Round of 32
1991,138,Duke,2,Y02,1181,85,Iowa,7,Y07,1234,70,N,0,15,63,Round of 32,Round of 32
1991,138,Connecticut,11,Y11,1163,66,Xavier,14,Y14,1462,50,N,0,16,63,Round of 32,Round of 32
1991,138,Kansas,3,X03,1242,77,Pittsburgh,6,X06,1338,66,N,0,11,63,Round of 32,Round of 32
1991,139,North Carolina,1,W01,1314,84,Villanova,9,W09,1437,69,N,0,15,63,Round of 32,Round of 32
1991,139,Alabama,4,X04,1104,96,Wake Forest,5,X05,1448,88,N,0,8,63,Round of 32,Round of 32
1991,139,UNLV,1,Z01,1424,62,Georgetown,8,Z08,1207,54,N,0,8,63,Round of 32,Round of 32
1991,139,Arkansas,1,X01,1116,97,Arizona St,8,X08,1113,90,N,0,7,63,Round of 32,Round of 32
1991,139,E Michigan,12,W12,1185,71,Penn St,13,W13,1336,68,N,1,3,63,Round of 32,Round of 32
1991,139,St John's,4,Y04,1385,84,Texas,5,Y05,1400,76,N,0,8,63,Round of 32,Round of 32
1991,139,Ohio St,1,Y01,1326,65,Georgia Tech,8,Y08,1210,61,N,0,4,63,Round of 32,Round of 32
1991,139,Utah,4,Z04,1428,85,Michigan St,5,Z05,1277,84,N,1,1,63,Round of 32,Round of 32
1991,143,Arkansas,1,X01,1116,93,Alabama,4,X04,1104,70,N,0,23,63,Sweet 16,Sweet 16
1991,143,Kansas,3,X03,1242,83,Indiana,2,X02,1231,65,N,0,18,63,Sweet 16,Sweet 16
1991,143,UNLV,1,Z01,1424,83,Utah,4,Z04,1428,66,N,0,17,63,Sweet 16,Sweet 16
1991,143,Seton Hall,3,Z03,1371,81,Arizona,2,Z02,1112,77,N,0,4,63,Sweet 16,Sweet 16
1991,144,Temple,10,W10,1396,72,Oklahoma St,3,W03,1329,63,N,1,9,63,Sweet 16,Sweet 16
1991,144,North Carolina,1,W01,1314,93,E Michigan,12,W12,1185,67,N,0,26,63,Sweet 16,Sweet 16
1991,144,Duke,2,Y02,1181,81,Connecticut,11,Y11,1163,67,N,0,14,63,Sweet 16,Sweet 16
1991,144,St John's,4,Y04,1385,91,Ohio St,1,Y01,1326,74,N,0,17,63,Sweet 16,Sweet 16
1991,145,Kansas,3,X03,1242,93,Arkansas,1,X01,1116,81,N,0,12,63,Elite Eight,Elite Eight
1991,145,UNLV,1,Z01,1424,77,Seton Hall,3,Z03,1371,65,N,0,12,63,Elite Eight,Elite Eight
1991,146,Duke,2,Y02,1181,78,St John's,4,Y04,1385,61,N,0,17,63,Elite Eight,Elite Eight
1991,146,North Carolina,1,W01,1314,75,Temple,10,W10,1396,72,N,0,3,63,Elite Eight,Elite Eight
1991,152,Kansas,3,X03,1242,79,North Carolina,1,W01,1314,73,N,0,6,63,Final Four,Final Four
1991,152,Duke,2,Y02,1181,79,UNLV,1,Z01,1424,77,N,0,2,63,Final Four,Final Four
1991,154,Duke,2,Y02,1181,72,Kansas,3,X03,1242,65,N,0,7,63,Championship,Championship
1992,136,Connecticut,9,Z09,1163,86,Nebraska,8,Z08,1304,65,N,0,21,63,Round of 64,Round of 64
1992,136,Iowa,9,W09,1234,98,Texas,8,W08,1400,92,N,0,6,63,Round of 64,Round of 64
1992,136,Florida St,3,X03,1199,78,Montana,14,X14,1285,68,N,0,10,63,Round of 64,Round of 64
1992,136,Ohio St,1,Z01,1326,83,MS Valley St,16,Z16,1290,56,N,0,27,63,Round of 64,Round of 64
1992,136,Memphis,6,Y06,1272,80,Pepperdine,11,Y11,1337,70,N,0,10,63,Round of 64,Round of 64
1992,136,Missouri,5,W05,1281,89,West Virginia,12,W12,1452,78,N,0,11,63,Round of 64,Round of 64
1992,136,Georgetown,6,X06,1207,75,South Florida,11,X11,1378,60,N,0,15,63,Round of 64,Round of 64
1992,136,North Carolina,4,Z04,1314,68,Miami OH,13,Z13,1275,63,N,0,5,63,Round of 64,Round of 64
1992,136,Alabama,5,Z05,1104,80,Stanford,12,Z12,1390,75,N,0,5,63,Round of 64,Round of 64
1992,136,Indiana,2,X02,1231,94,E Illinois,15,X15,1183,55,N,0,39,63,Round of 64,Round of 64
1992,136,Georgia Tech,7,Y07,1210,65,Houston,10,Y10,1222,60,N,0,5,63,Round of 64,Round of 64
1992,136,Seton Hall,4,W04,1371,78,La Salle,13,W13,1247,76,N,0,2,63,Round of 64,Round of 64
1992,136,USC,2,Y02,1425,84,ULM,15,Y15,1419,54,N,0,30,63,Round of 64,Round of 64
1992,136,Duke,1,W01,1181,82,Campbell,16,W16,1144,56,N,0,26,63,Round of 64,Round of 64
1992,136,LSU,7,X07,1261,94,BYU,10,X10,1140,83,N,0,11,63,Round of 64,Round of 64
1992,136,Arkansas,3,Y03,1116,80,Murray St,14,Y14,1293,69,N,0,11,63,Round of 64,Round of 64
1992,137,Oklahoma St,2,Z02,1329,100,Ga Southern,15,Z15,1204,73,N,0,27,63,Round of 64,Round of 64
1992,137,Cincinnati,4,Y04,1153,85,Delaware,13,Y13,1174,47,N,0,38,63,Round of 64,Round of 64
1992,137,Kansas,1,Y01,1242,100,Howard,16,Y16,1224,67,N,0,33,63,Round of 64,Round of 64
1992,137,Iowa St,10,W10,1235,76,Charlotte,7,W07,1150,74,N,0,2,63,Round of 64,Round of 64
1992,137,Michigan,6,Z06,1276,73,Temple,11,Z11,1396,66,N,0,7,63,Round of 64,Round of 64
1992,137,UTEP,9,Y09,1431,55,Evansville,8,Y08,1191,50,N,0,5,63,Round of 64,Round of 64
1992,137,Massachusetts,3,W03,1269,85,Fordham,14,W14,1200,58,N,0,27,63,Round of 64,Round of 64
1992,137,UCLA,1,X01,1417,73,Robert Morris,16,X16,1352,53,N,0,20,63,Round of 64,Round of 64
1992,137,Kentucky,2,W02,1246,88,Old Dominion,15,W15,1330,69,N,0,19,63,Round of 64,Round of 64
1992,137,ETSU,14,Z14,1190,87,Arizona,3,Z03,1112,80,N,0,7,63,Round of 64,Round of 64
1992,137,New Mexico St,12,X12,1308,81,DePaul,5,X05,1177,73,N,0,8,63,Round of 64,Round of 64
1992,137,Tulane,10,Z10,1408,61,St John's,7,Z07,1385,57,N,0,4,63,Round of 64,Round of 64
1992,137,Louisville,8,X08,1257,81,Wake Forest,9,X09,1448,58,N,0,23,63,Round of 64,Round of 64
1992,137,Syracuse,6,W06,1393,51,Princeton,11,W11,1343,43,N,0,8,63,Round of 64,Round of 64
1992,137,Louisiana,13,X13,1418,87,Oklahoma,4,X04,1328,83,N,0,4,63,Round of 64,Round of 64
1992,137,Michigan St,5,Y05,1277,61,Missouri St,12,Y12,1283,54,N,0,7,63,Round of 64,Round of 64
1992,138,Duke,1,W01,1181,75,Iowa,9,W09,1234,62,N,0,13,63,Round of 32,Round of 32
1992,138,Indiana,2,X02,1231,89,LSU,7,X07,1261,79,N,0,10,63,Round of 32,Round of 32
1992,138,Memphis,6,Y06,1272,82,Arkansas,3,Y03,1116,80,N,0,2,63,Round of 32,Round of 32
1992,138,Florida St,3,X03,1199,78,Georgetown,6,X06,1207,68,N,0,10,63,Round of 32,Round of 32
1992,138,Seton Hall,4,W04,1371,88,Missouri,5,W05,1281,71,N,0,17,63,Round of 32,Round of 32
1992,138,North Carolina,4,Z04,1314,64,Alabama,5,Z05,1104,55,N,0,9,63,Round of 32,Round of 32
1992,138,Ohio St,1,Z01,1326,78,Connecticut,9,Z09,1163,55,N,0,23,63,Round of 32,Round of 32
1992,138,Georgia Tech,7,Y07,1210,79,USC,2,Y02,1425,78,N,0,1,63,Round of 32,Round of 32
1992,139,Cincinnati,4,Y04,1153,77,Michigan St,5,Y05,1277,65,N,0,12,63,Round of 32,Round of 32
1992,139,Michigan,6,Z06,1276,102,ETSU,14,Z14,1190,90,N,0,12,63,Round of 32,Round of 32
1992,139,UTEP,9,Y09,1431,66,Kansas,1,Y01,1242,60,N,0,6,63,Round of 32,Round of 32
1992,139,UCLA,1,X01,1417,85,Louisville,8,X08,1257,69,N,0,16,63,Round of 32,Round of 32
